UTC 2023-10-06 04:42:43.139135,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.139164,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.139260,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.139290,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.139327,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.139356,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.139384,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.139413,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.139504,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.139558,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.139590,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.139623,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.139650,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.139677,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.139766,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.139795,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.139822,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.139849,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.139879,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.139905,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140131,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.140175,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140203,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140231,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140258,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140291,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140378,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.140405,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140432,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140460,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140487,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140514,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140608,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.140636,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140663,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140689,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140715,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140743,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140836,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.140864,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140890,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140916,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140942,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.140968,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141059,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.141087,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141116,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141144,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141172,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141198,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141286,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.141319,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141346,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141375,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141403,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141430,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141518,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.141545,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141576,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141603,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141631,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141657,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141746,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.141776,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141804,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141836,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141863,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141892,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.141981,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.142009,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142037,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142065,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142098,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142127,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142216,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.142243,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142271,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142298,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142327,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142376,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142466,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.142493,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142521,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142551,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142578,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142606,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142697,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.142724,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142753,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142780,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142808,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142835,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142929,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.142957,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.142986,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143014,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143041,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143069,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143164,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.143191,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143219,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143247,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143274,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143301,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143390,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.143422,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143449,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143475,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143502,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143530,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143618,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.143645,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143677,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143705,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143733,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143761,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143848,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.143876,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143904,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143935,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143963,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.143991,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144078,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.144106,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144134,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144162,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144192,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144221,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144310,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.144338,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144418,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144468,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144503,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144540,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144639,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.144670,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144698,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144727,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144757,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144785,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144881,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.144909,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144936,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144963,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.144990,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145017,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145117,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.145145,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145172,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145214,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145242,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145269,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145364,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.145392,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145421,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145451,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145479,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145505,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145595,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.145629,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145658,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145688,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145716,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145744,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145839,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.145866,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145896,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145926,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145951,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.145978,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146069,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.146096,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146146,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146190,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146223,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146253,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146348,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.146376,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146404,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146432,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146463,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146492,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146581,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.146609,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146639,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146667,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146696,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146732,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146824,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.146851,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146880,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146908,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146935,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.146964,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147063,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.147093,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147121,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147148,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147177,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147207,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147309,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.147336,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147364,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147391,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147422,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147451,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147544,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.147572,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147600,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147629,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147657,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147686,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147775,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.147805,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147835,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147864,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147893,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.147922,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148013,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.148052,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148085,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148113,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148142,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148170,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148258,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.148285,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148313,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148347,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148376,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148404,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148491,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.148518,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148546,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148574,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148607,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148638,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148728,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.148755,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148785,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148812,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148845,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148874,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.148967,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.148993,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149020,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149050,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149079,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149125,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149229,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.149256,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149284,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149312,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149340,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149368,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149466,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.149493,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149521,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149549,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149577,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149604,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149699,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.149726,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149754,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149781,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149809,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.149834,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150002,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.150042,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150071,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150099,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150128,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150155,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150244,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.150273,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150305,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150333,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150362,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150390,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150478,CountsCPS:0.00	 Sampling FPS:625.00	 PrintFPS:125.00,0.00,625.00,125.00
UTC 2023-10-06 04:42:43.150504,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150532,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150562,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150590,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150618,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150711,CountsCPS:0.00	 Sampling FPS:555.56	 PrintFPS:111.11,0.00,555.56,111.11
UTC 2023-10-06 04:42:43.150738,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150764,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150792,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150821,Raw mV:0.00,0.00
UTC 2023-10-06 04:42:43.150847,Raw mV:0.00,0.00
